Location,Invasive,Num_Location,Cage_Number,Block,Trophic_Treatment,Plant,Biomass,Goldenrod_StemHeight,Goldenrod_StemCount,Mugwort_StemHeight,Mugwort_StemCount,Grasshopper_Start,Grasshopper_End,Grasshopper_Avg,Temp_MeanDaily,Temp_MeanMax
Flanders,Native,29,74,25,Herbivore,Grass,0,56.28,16,0,0,5,0,2.5,21.065,31.83
Flanders,Native,29,74,25,Herbivore,Goldenrod,37.3,56.28,16,0,0,5,0,2.5,21.065,31.83
Flanders,Native,29,74,25,Herbivore,Other,14.2,56.28,16,0,0,5,0,2.5,21.065,31.83
Flanders,Native,30,75,25,Predator,Grass,0,71.37,18,0,0,5,0,2.5,21.065,31.83
Flanders,Native,30,75,25,Predator,Goldenrod,45.3,71.37,18,0,0,5,0,2.5,21.065,31.83
Flanders,Native,30,75,25,Predator,Other,8.6,71.37,18,0,0,5,0,2.5,21.065,31.83
Flanders,Invasive,31,76,26,Predator,Grass,2.7,0,0,97.25,7,5,0,2.5,21.065,31.83
Flanders,Invasive,31,76,26,Predator,Mugwort,134.3,0,0,97.25,7,5,0,2.5,21.065,31.83
Flanders,Invasive,31,76,26,Predator,Other,3,0,0,97.25,7,5,0,2.5,21.065,31.83
Flanders,Invasive,32,77,26,Plant,Grass,0,0,0,72.82,19,0,0,0,21.065,31.83
Flanders,Invasive,32,77,26,Plant,Mugwort,216.1,0,0,72.82,19,0,0,0,21.065,31.83
Flanders,Invasive,32,77,26,Plant,Other,9.6,0,0,72.82,19,0,0,0,21.065,31.83
Flanders,Invasive,33,78,26,Herbivore,Grass,0,0,0,59.64,12,5,0,2.5,21.065,31.83
Flanders,Invasive,33,78,26,Herbivore,Mugwort,115.8,0,0,59.64,12,5,0,2.5,21.065,31.83
Flanders,Invasive,33,78,26,Herbivore,Other,10.2,0,0,59.64,12,5,0,2.5,21.065,31.83
Flanders,Invasive,34,79,27,Herbivore,Grass,0,0,0,76.76,8,5,0,2.5,21.065,31.83
Flanders,Invasive,34,79,27,Herbivore,Mugwort,234.1,0,0,76.76,8,5,0,2.5,21.065,31.83
Flanders,Invasive,34,79,27,Herbivore,Other,2,0,0,76.76,8,5,0,2.5,21.065,31.83
Flanders,Invasive,35,80,27,Plant,Grass,0.8,0,0,83.12,10,0,0,0,21.065,31.83
Flanders,Invasive,35,80,27,Plant,Mugwort,184.5,0,0,83.12,10,0,0,0,21.065,31.83
Flanders,Invasive,35,80,27,Plant,Other,3.4,0,0,83.12,10,0,0,0,21.065,31.83
Flanders,Invasive,36,81,27,Predator,Grass,3.2,0,0,82.3,10,5,0,2.5,21.065,31.83
Flanders,Invasive,36,81,27,Predator,Mugwort,126.5,0,0,82.3,10,5,0,2.5,21.065,31.83
Flanders,Invasive,36,81,27,Predator,Other,16.9,0,0,82.3,10,5,0,2.5,21.065,31.83
Flanders,Invasive,37,82,28,Plant,Grass,1.1,0,0,76.06,9,0,0,0,21.065,31.83
Flanders,Invasive,37,82,28,Plant,Mugwort,70,0,0,76.06,9,0,0,0,21.065,31.83
Flanders,Invasive,37,82,28,Plant,Other,7.9,0,0,76.06,9,0,0,0,21.065,31.83
Flanders,Invasive,38,83,28,Predator,Grass,0.6,0,0,67.94,10,5,0,2.5,21.065,31.83
Flanders,Invasive,38,83,28,Predator,Mugwort,51.4,0,0,67.94,10,5,0,2.5,21.065,31.83
Flanders,Invasive,38,83,28,Predator,Other,2.7,0,0,67.94,10,5,0,2.5,21.065,31.83
Flanders,Invasive,39,84,28,Herbivore,Grass,0,0,0,63.18,14,5,0,2.5,21.065,31.83
Flanders,Invasive,39,84,28,Herbivore,Mugwort,71.4,0,0,63.18,14,5,0,2.5,21.065,31.83
Flanders,Invasive,39,84,28,Herbivore,Other,9.5,0,0,63.18,14,5,0,2.5,21.065,31.83
Flanders,Invasive,40,85,29,Plant,Grass,42.8,0,0,70.59,6,0,0,0,21.065,31.83
Flanders,Invasive,40,85,29,Plant,Mugwort,27.7,0,0,70.59,6,0,0,0,21.065,31.83
Flanders,Invasive,40,85,29,Plant,Other,2.4,0,0,70.59,6,0,0,0,21.065,31.83
Flanders,Invasive,41,86,29,Herbivore,Grass,3.6,0,0,54.34,7,5,0,2.5,21.065,31.83
Flanders,Invasive,41,86,29,Herbivore,Mugwort,30.5,0,0,54.34,7,5,0,2.5,21.065,31.83
Flanders,Invasive,41,86,29,Herbivore,Other,7.4,0,0,54.34,7,5,0,2.5,21.065,31.83
Flanders,Invasive,42,87,29,Predator,Grass,1.2,0,0,52.63,17,5,0,2.5,21.065,31.83
Flanders,Invasive,42,87,29,Predator,Mugwort,70.5,0,0,52.63,17,5,0,2.5,21.065,31.83
Flanders,Invasive,42,87,29,Predator,Other,6.6,0,0,52.63,17,5,0,2.5,21.065,31.83
Flanders,Invasive,43,88,30,Plant,Grass,0.3,0,0,51.82,10,0,0,0,21.065,31.83
Flanders,Invasive,43,88,30,Plant,Mugwort,46.1,0,0,51.82,10,0,0,0,21.065,31.83
Flanders,Invasive,43,88,30,Plant,Other,9.8,0,0,51.82,10,0,0,0,21.065,31.83
Flanders,Invasive,44,89,30,Herbivore,Grass,3.7,0,0,78.81,9,5,0,2.5,21.065,31.83
Flanders,Invasive,44,89,30,Herbivore,Mugwort,59.3,0,0,78.81,9,5,0,2.5,21.065,31.83
Flanders,Invasive,44,89,30,Herbivore,Other,15.9,0,0,78.81,9,5,0,2.5,21.065,31.83
Flanders,Invasive,45,90,30,Predator,Grass,0,0,0,70.48,9,5,3,4,21.065,31.83
Flanders,Invasive,45,90,30,Predator,Mugwort,50.9,0,0,70.48,9,5,3,4,21.065,31.83
Flanders,Invasive,45,90,30,Predator,Other,1.9,0,0,70.48,9,5,3,4,21.065,31.83
Wallingford,Mixed,1,91,31,Herbivore,Grass,8.6,64.35,9,60.27,11,5,0,2.5,20.888,30.024
Wallingford,Mixed,1,91,31,Herbivore,Mugwort,43.4,64.35,9,60.27,11,5,0,2.5,20.888,30.024
Wallingford,Mixed,1,91,31,Herbivore,Goldenrod,35,64.35,9,60.27,11,5,0,2.5,20.888,30.024
Wallingford,Mixed,1,91,31,Herbivore,Other,7.3,64.35,9,60.27,11,5,0,2.5,20.888,30.024
Wallingford,Mixed,2,92,31,Predator,Grass,17.7,78.35,13,62.86,7,5,1,3,20.888,30.024
Wallingford,Mixed,2,92,31,Predator,Mugwort,25.1,78.35,13,62.86,7,5,1,3,20.888,30.024
Wallingford,Mixed,2,92,31,Predator,Goldenrod,87.3,78.35,13,62.86,7,5,1,3,20.888,30.024
Wallingford,Mixed,2,92,31,Predator,Other,18.1,78.35,13,62.86,7,5,1,3,20.888,30.024
Wallingford,Mixed,3,93,31,Plant,Grass,2.2,83.84,8,47.62,7,0,0,0,20.888,30.024
Wallingford,Mixed,3,93,31,Plant,Mugwort,19.2,83.84,8,47.62,7,0,0,0,20.888,30.024
Wallingford,Mixed,3,93,31,Plant,Goldenrod,57.3,83.84,8,47.62,7,0,0,0,20.888,30.024
Wallingford,Mixed,3,93,31,Plant,Other,19.7,83.84,8,47.62,7,0,0,0,20.888,30.024
Wallingford,Mixed,4,94,32,Predator,Grass,8.6,69.21,4,63.16,13,5,0,2.5,20.888,30.024
Wallingford,Mixed,4,94,32,Predator,Mugwort,71.7,69.21,4,63.16,13,5,0,2.5,20.888,30.024
Wallingford,Mixed,4,94,32,Predator,Goldenrod,22.5,69.21,4,63.16,13,5,0,2.5,20.888,30.024
Wallingford,Mixed,4,94,32,Predator,Other,10.8,69.21,4,63.16,13,5,0,2.5,20.888,30.024
Wallingford,Mixed,5,95,32,Plant,Grass,0.6,70.75,12,70.01,8,0,0,0,20.888,30.024
Wallingford,Mixed,5,95,32,Plant,Mugwort,32.3,70.75,12,70.01,8,0,0,0,20.888,30.024
Wallingford,Mixed,5,95,32,Plant,Goldenrod,67.2,70.75,12,70.01,8,0,0,0,20.888,30.024
Wallingford,Mixed,5,95,32,Plant,Other,8.7,70.75,12,70.01,8,0,0,0,20.888,30.024
Wallingford,Mixed,6,96,32,Herbivore,Grass,0,86.71,9,68.62,15,5,0,2.5,20.888,30.024
Wallingford,Mixed,6,96,32,Herbivore,Mugwort,57.3,86.71,9,68.62,15,5,0,2.5,20.888,30.024
Wallingford,Mixed,6,96,32,Herbivore,Goldenrod,65.4,86.71,9,68.62,15,5,0,2.5,20.888,30.024
Wallingford,Mixed,6,96,32,Herbivore,Other,2.2,86.71,9,68.62,15,5,0,2.5,20.888,30.024
Wallingford,Mixed,7,97,33,Predator,Grass,10.5,87.42,3,72.07,10,5,0,2.5,20.888,30.024
Wallingford,Mixed,7,97,33,Predator,Mugwort,34.7,87.42,3,72.07,10,5,0,2.5,20.888,30.024
Wallingford,Mixed,7,97,33,Predator,Goldenrod,43.5,87.42,3,72.07,10,5,0,2.5,20.888,30.024
Wallingford,Mixed,7,97,33,Predator,Other,13.1,87.42,3,72.07,10,5,0,2.5,20.888,30.024
Wallingford,Mixed,8,98,33,Plant,Grass,0,83.98,5,56.01,4,0,0,0,20.888,30.024
Wallingford,Mixed,8,98,33,Plant,Mugwort,20.4,83.98,5,56.01,4,0,0,0,20.888,30.024
Wallingford,Mixed,8,98,33,Plant,Goldenrod,23.6,83.98,5,56.01,4,0,0,0,20.888,30.024
Wallingford,Mixed,8,98,33,Plant,Other,38.2,83.98,5,56.01,4,0,0,0,20.888,30.024
Wallingford,Mixed,9,99,33,Herbivore,Grass,17,56.45,10,48.13,5,5,0,2.5,20.888,30.024
Wallingford,Mixed,9,99,33,Herbivore,Mugwort,22.4,56.45,10,48.13,5,5,0,2.5,20.888,30.024
Wallingford,Mixed,9,99,33,Herbivore,Goldenrod,48.7,56.45,10,48.13,5,5,0,2.5,20.888,30.024
Wallingford,Mixed,9,99,33,Herbivore,Other,36.9,56.45,10,48.13,5,5,0,2.5,20.888,30.024
Wallingford,Mixed,10,100,34,Herbivore,Grass,0,60.85,6,46.14,12,5,0,2.5,20.888,30.024
Wallingford,Mixed,10,100,34,Herbivore,Mugwort,54.5,60.85,6,46.14,12,5,0,2.5,20.888,30.024
Wallingford,Mixed,10,100,34,Herbivore,Goldenrod,27.4,60.85,6,46.14,12,5,0,2.5,20.888,30.024
Wallingford,Mixed,10,100,34,Herbivore,Other,15.5,60.85,6,46.14,12,5,0,2.5,20.888,30.024
Wallingford,Mixed,11,101,34,Predator,Grass,12.7,68.37,6,65.64,16,5,1,3,20.888,30.024
Wallingford,Mixed,11,101,34,Predator,Mugwort,81.2,68.37,6,65.64,16,5,1,3,20.888,30.024
Wallingford,Mixed,11,101,34,Predator,Goldenrod,30.4,68.37,6,65.64,16,5,1,3,20.888,30.024
Wallingford,Mixed,11,101,34,Predator,Other,2.5,68.37,6,65.64,16,5,1,3,20.888,30.024
Wallingford,Mixed,12,102,34,Plant,Grass,45.6,63.71,3,73.56,13,0,0,0,20.888,30.024
Wallingford,Mixed,12,102,34,Plant,Mugwort,80.3,63.71,3,73.56,13,0,0,0,20.888,30.024
Wallingford,Mixed,12,102,34,Plant,Goldenrod,6.6,63.71,3,73.56,13,0,0,0,20.888,30.024
Wallingford,Mixed,12,102,34,Plant,Other,10.1,63.71,3,73.56,13,0,0,0,20.888,30.024
Wallingford,Mixed,13,103,35,Predator,Grass,7.2,68.86,9,62.48,10,5,1,3,20.888,30.024
Wallingford,Mixed,13,103,35,Predator,Mugwort,48.2,68.86,9,62.48,10,5,1,3,20.888,30.024
Wallingford,Mixed,13,103,35,Predator,Goldenrod,35.7,68.86,9,62.48,10,5,1,3,20.888,30.024
Wallingford,Mixed,13,103,35,Predator,Other,8.4,68.86,9,62.48,10,5,1,3,20.888,30.024
Wallingford,Mixed,14,104,35,Herbivore,Grass,31.8,86.36,3,67.46,13,5,0,2.5,20.888,30.024
Wallingford,Mixed,14,104,35,Herbivore,Mugwort,55.5,86.36,3,67.46,13,5,0,2.5,20.888,30.024
Wallingford,Mixed,14,104,35,Herbivore,Goldenrod,36.6,86.36,3,67.46,13,5,0,2.5,20.888,30.024
Wallingford,Mixed,14,104,35,Herbivore,Other,4.7,86.36,3,67.46,13,5,0,2.5,20.888,30.024
Wallingford,Mixed,15,105,35,Plant,Grass,37.5,86.11,5,66.96,11,0,0,0,20.888,30.024
Wallingford,Mixed,15,105,35,Plant,Mugwort,39,86.11,5,66.96,11,0,0,0,20.888,30.024
Wallingford,Mixed,15,105,35,Plant,Goldenrod,27.5,86.11,5,66.96,11,0,0,0,20.888,30.024
Wallingford,Mixed,15,105,35,Plant,Other,37.1,86.11,5,66.96,11,0,0,0,20.888,30.024
Wallingford,Native,16,106,36,Predator,Grass,0,73.27,18,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,16,106,36,Predator,Goldenrod,120.5,73.27,18,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,16,106,36,Predator,Other,13.2,73.27,18,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,17,107,36,Herbivore,Grass,9.8,67.89,11,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,17,107,36,Herbivore,Goldenrod,67.9,67.89,11,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,17,107,36,Herbivore,Other,9.6,67.89,11,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,18,108,36,Plant,Grass,7.4,71.4,9,0,0,0,0,0,20.888,30.024
Wallingford,Native,18,108,36,Plant,Goldenrod,49.2,71.4,9,0,0,0,0,0,20.888,30.024
Wallingford,Native,18,108,36,Plant,Other,41.7,71.4,9,0,0,0,0,0,20.888,30.024
Wallingford,Native,19,109,37,Predator,Grass,0,89.53,15,0,0,5,1,3,20.888,30.024
Wallingford,Native,19,109,37,Predator,Goldenrod,118.4,89.53,15,0,0,5,1,3,20.888,30.024
Wallingford,Native,19,109,37,Predator,Other,31,89.53,15,0,0,5,1,3,20.888,30.024
Wallingford,Native,20,110,37,Plant,Grass,6.2,67.64,19,0,0,0,0,0,20.888,30.024
Wallingford,Native,20,110,37,Plant,Goldenrod,71.7,67.64,19,0,0,0,0,0,20.888,30.024
Wallingford,Native,20,110,37,Plant,Other,16.2,67.64,19,0,0,0,0,0,20.888,30.024
Wallingford,Native,21,111,37,Herbivore,Grass,0.8,65.02,18,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,21,111,37,Herbivore,Goldenrod,84.5,65.02,18,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,21,111,37,Herbivore,Other,17.3,65.02,18,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,22,112,38,Plant,Grass,0.4,70.89,19,0,0,0,0,0,20.888,30.024
Wallingford,Native,22,112,38,Plant,Goldenrod,111,70.89,19,0,0,0,0,0,20.888,30.024
Wallingford,Native,22,112,38,Plant,Other,11.3,70.89,19,0,0,0,0,0,20.888,30.024
Wallingford,Native,23,113,38,Predator,Grass,5.4,73.41,10,0,0,5,2,3.5,20.888,30.024
Wallingford,Native,23,113,38,Predator,Goldenrod,55.7,73.41,10,0,0,5,2,3.5,20.888,30.024
Wallingford,Native,23,113,38,Predator,Other,43,73.41,10,0,0,5,2,3.5,20.888,30.024
Wallingford,Native,24,114,38,Herbivore,Grass,7.3,86.29,9,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,24,114,38,Herbivore,Goldenrod,75.7,86.29,9,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,24,114,38,Herbivore,Other,33.3,86.29,9,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,25,115,39,Predator,Grass,10.9,78.98,8,0,0,5,2,3.5,20.888,30.024
Wallingford,Native,25,115,39,Predator,Goldenrod,45.9,78.98,8,0,0,5,2,3.5,20.888,30.024
Wallingford,Native,25,115,39,Predator,Other,16.4,78.98,8,0,0,5,2,3.5,20.888,30.024
Wallingford,Native,26,116,39,Plant,Grass,25.9,86.68,12,0,0,0,0,0,20.888,30.024
Wallingford,Native,26,116,39,Plant,Goldenrod,75.4,86.68,12,0,0,0,0,0,20.888,30.024
Wallingford,Native,26,116,39,Plant,Other,19.2,86.68,12,0,0,0,0,0,20.888,30.024
Wallingford,Native,27,117,39,Herbivore,Grass,12.7,73.87,9,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,27,117,39,Herbivore,Goldenrod,79.3,73.87,9,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,27,117,39,Herbivore,Other,12.2,73.87,9,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,28,118,40,Plant,Grass,6.7,85.68,13,0,0,0,0,0,20.888,30.024
Wallingford,Native,28,118,40,Plant,Goldenrod,81.1,85.68,13,0,0,0,0,0,20.888,30.024
Wallingford,Native,28,118,40,Plant,Other,37.6,85.68,13,0,0,0,0,0,20.888,30.024
Wallingford,Native,29,119,40,Herbivore,Grass,12.1,92.31,8,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,29,119,40,Herbivore,Goldenrod,49.7,92.31,8,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,29,119,40,Herbivore,Other,28.7,92.31,8,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,30,120,40,Predator,Grass,22.1,78.6,18,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,30,120,40,Predator,Goldenrod,99.7,78.6,18,0,0,5,0,2.5,20.888,30.024
Wallingford,Native,30,120,40,Predator,Other,13.4,78.6,18,0,0,5,0,2.5,20.888,30.024
Wallingford,Invasive,31,121,41,Herbivore,Grass,0,0,0,73.2,18,5,2,3.5,20.888,30.024
Wallingford,Invasive,31,121,41,Herbivore,Mugwort,126.7,0,0,73.2,18,5,2,3.5,20.888,30.024
Wallingford,Invasive,31,121,41,Herbivore,Other,1,0,0,73.2,18,5,2,3.5,20.888,30.024
Wallingford,Invasive,32,122,41,Predator,Grass,0.6,0,0,79.55,18,5,0,2.5,20.888,30.024
Wallingford,Invasive,32,122,41,Predator,Mugwort,127.4,0,0,79.55,18,5,0,2.5,20.888,30.024
Wallingford,Invasive,32,122,41,Predator,Other,3.5,0,0,79.55,18,5,0,2.5,20.888,30.024
Wallingford,Invasive,33,123,41,Plant,Grass,1.6,0,0,68.07,21,0,0,0,20.888,30.024
Wallingford,Invasive,33,123,41,Plant,Mugwort,135.8,0,0,68.07,21,0,0,0,20.888,30.024
Wallingford,Invasive,33,123,41,Plant,Other,0.3,0,0,68.07,21,0,0,0,20.888,30.024
Wallingford,Invasive,34,124,42,Predator,Grass,0,0,0,77.83,16,5,1,3,20.888,30.024
Wallingford,Invasive,34,124,42,Predator,Mugwort,132.2,0,0,77.83,16,5,1,3,20.888,30.024
Wallingford,Invasive,34,124,42,Predator,Other,0,0,0,77.83,16,5,1,3,20.888,30.024
Wallingford,Invasive,35,125,42,Plant,Grass,0,0,0,79.57,20,0,0,0,20.888,30.024
Wallingford,Invasive,35,125,42,Plant,Mugwort,141.8,0,0,79.57,20,0,0,0,20.888,30.024
Wallingford,Invasive,35,125,42,Plant,Other,3.9,0,0,79.57,20,0,0,0,20.888,30.024
Wallingford,Invasive,36,126,42,Herbivore,Grass,0.1,0,0,78.23,15,5,2,3.5,20.888,30.024
Wallingford,Invasive,36,126,42,Herbivore,Mugwort,116.4,0,0,78.23,15,5,2,3.5,20.888,30.024
Wallingford,Invasive,36,126,42,Herbivore,Other,0.8,0,0,78.23,15,5,2,3.5,20.888,30.024
Wallingford,Invasive,37,127,43,Predator,Grass,0,0,0,81.35,26,5,1,3,20.888,30.024
Wallingford,Invasive,37,127,43,Predator,Mugwort,166.4,0,0,81.35,26,5,1,3,20.888,30.024
Wallingford,Invasive,37,127,43,Predator,Other,7.8,0,0,81.35,26,5,1,3,20.888,30.024
Wallingford,Invasive,38,128,43,Herbivore,Grass,0,0,0,84.19,17,5,0,2.5,20.888,30.024
Wallingford,Invasive,38,128,43,Herbivore,Mugwort,142.1,0,0,84.19,17,5,0,2.5,20.888,30.024
Wallingford,Invasive,38,128,43,Herbivore,Other,2.4,0,0,84.19,17,5,0,2.5,20.888,30.024
Wallingford,Invasive,39,129,43,Plant,Grass,0,0,0,81,18,0,0,0,20.888,30.024
Wallingford,Invasive,39,129,43,Plant,Mugwort,172.4,0,0,81,18,0,0,0,20.888,30.024
Wallingford,Invasive,39,129,43,Plant,Other,4,0,0,81,18,0,0,0,20.888,30.024
Wallingford,Invasive,40,130,44,Plant,Grass,0,0,0,78.55,17,0,0,0,20.888,30.024
Wallingford,Invasive,40,130,44,Plant,Mugwort,161.4,0,0,78.55,17,0,0,0,20.888,30.024
Wallingford,Invasive,40,130,44,Plant,Other,1.2,0,0,78.55,17,0,0,0,20.888,30.024
Wallingford,Invasive,41,131,44,Predator,Grass,0,0,0,81.83,22,5,0,2.5,20.888,30.024
Wallingford,Invasive,41,131,44,Predator,Mugwort,176.2,0,0,81.83,22,5,0,2.5,20.888,30.024
Wallingford,Invasive,41,131,44,Predator,Other,4.7,0,0,81.83,22,5,0,2.5,20.888,30.024
Wallingford,Invasive,42,132,44,Herbivore,Grass,0,0,0,76.91,19,5,0,2.5,20.888,30.024
Wallingford,Invasive,42,132,44,Herbivore,Mugwort,164.5,0,0,76.91,19,5,0,2.5,20.888,30.024
Wallingford,Invasive,42,132,44,Herbivore,Other,0.7,0,0,76.91,19,5,0,2.5,20.888,30.024
Wallingford,Invasive,43,133,45,Herbivore,Grass,0,0,0,81.16,16,5,0,2.5,20.888,30.024
Wallingford,Invasive,43,133,45,Herbivore,Mugwort,127.7,0,0,81.16,16,5,0,2.5,20.888,30.024
Wallingford,Invasive,43,133,45,Herbivore,Other,0,0,0,81.16,16,5,0,2.5,20.888,30.024
Wallingford,Invasive,44,134,45,Plant,Grass,0,0,0,82.17,20,0,0,0,20.888,30.024
Wallingford,Invasive,44,134,45,Plant,Mugwort,176.8,0,0,82.17,20,0,0,0,20.888,30.024
Wallingford,Invasive,44,134,45,Plant,Other,0,0,0,82.17,20,0,0,0,20.888,30.024
Wallingford,Invasive,45,135,45,Predator,Grass,0,0,0,78.18,17,5,0,2.5,20.888,30.024
Wallingford,Invasive,45,135,45,Predator,Mugwort,140.1,0,0,78.18,17,5,0,2.5,20.888,30.024
Wallingford,Invasive,45,135,45,Predator,Other,0,0,0,78.18,17,5,0,2.5,20.888,30.024
